Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County
"Peacock, Inc",-73.747787,42.657948,"795 Broadway","","Albany","NY","12207","","ALBANY" 
"Railroad Avenue Deli & Grocery Inc",-73.981514,41.209282,"75 E Railroad Ave","","West Haverstraw","NY","10993","1215","ROCKLAND" 
"Addis Ababa Corner Store",-77.612373,43.186485,"420 Norton St","","Rochester","NY","14621","3334","MONROE" 
"Zoila Deli Grocery Corp",-73.885452,40.834618,"995 E 173rd Street","","Bronx","NY","10460","","BRONX" 
"La Barre's Convenience Store & Deli",-73.841988,44.891792,"5581 State Route 11","","Ellenburg Center","NY","12934","2903","CLINTON" 
"Club Mart",-76.09449,43.060696,"3056 Burnet Ave","Ste 11","Syracuse","NY","13206","2789","ONONDAGA" 
"US Supermarket Inc",-73.880661,40.741554,"82-66 Broadway","","Elmhurst","NY","11373","","QUEENS" 
"7-eleven Store 16539c 16539C",-73.139107,40.797779,"450 Peconic St","","Ronkonkoma","NY","11779","6918","SUFFOLK" 
"517 Albany Ave Candy & Grocery Inc",-73.939896,40.662247,"519 Albany Ave","","Brooklyn","NY","11203","1003","KINGS" 
"Lincoln Live Poultry LLC",-73.870758,40.68959,"34 Lincoln Ave","","Brooklyn","NY","11208","1508","KINGS" 
"Holmes Grocery",-73.897789,40.832806,"1390 Boston Rd","","Bronx","NY","10456","","BRONX" 
"Xavier Deli & Grocery Inc",-73.893562,40.859474,"2425 Webster Avenue","","Bronx","NY","10458","","BRONX" 
"Family Dollar 10249",-75.632286,42.182671,"3605 State Route 79","","Harpursville","NY","13787","","BROOME" 
"Kj Fruit & Vegetables, Inc.",-73.862274,40.749939,"10315 Roosevelt Ave","","Corona","NY","11368","2329","QUEENS" 
"Manuel's Fruits & Vegetables, Inc.",-73.942543,40.790421,"2060 2nd Ave","Frnt 1","New York","NY","10029","4733","NEW YORK" 
"Jc Mexican Meat Market Inc",-73.910759,41.69796,"651 Main St","","Poughkeepsie","NY","12601","3705","DUTCHESS" 
"K. L. Seafood Corp. 1",-73.996681,40.718643,"141 Mott Street","Ground Fl","New York","NY","10013","5536","NEW YORK" 
"No 1 Deli Corp N/A",-74.116371,40.62899,"819 Forest Ave","","Staten Island","NY","10310","2410","RICHMOND" 
"Hillside  Deli Corp 1",-73.79818,40.709061,"16401 Hillside Ave","","Jamaica","NY","11432","4140","QUEENS" 
"El Nuevo Amanecer Corporation",-73.878441,40.671814,"1090 Sutter Ave","","Brooklyn","NY","11208","3607","KINGS" 
"Latinos Grocery & Vegetable Corporation",-74.015579,40.643459,"5505 4th avenue","","brooklyn","NY","11220","3097","KINGS" 
"Famous Colfax Deli & Grocery",-73.743401,40.702541,"11401 Colfax St","","Cambria Heights","NY","11411","1019","QUEENS" 
"Shanvi Convenience & Grocery Inc/B&B Stationery",-73.837631,40.718929,"11109 Queens Blvd","","Forest Hills","NY","11375","5553","QUEENS" 
"Johanna Foods Corp",-73.859375,40.742916,"50-20 103rd St","","Corona","NY","11368","3119","QUEENS" 
"Skyline Goumet Corp",-73.98616,40.692165,"64 Willoughby St","","Brooklyn","NY","11201","5204","KINGS" 
"Back Street Deli Inc",-72.888588,40.835491,"132 Colin Drive","","Shirley","NY","11967","","SUFFOLK" 
"A & B Fruit Market Of Ny Corp.",-73.950348,40.657707,"1208 Nostrand Ave","","Brooklyn","NY","11225","3845","KINGS" 
"Baby Paradise",-73.89727,40.700588,"6027 Myrtle Ave","","Ridgewood","NY","11385","5933","QUEENS" 
"Cana Arriba Grocery Store Inc",-73.88784,40.831978,"1465 Bryant Ave","","Bronx","NY","10460","5903","BRONX" 
"Gsb",-73.828049,40.950848,"31 Main St","","Tuckahoe","NY","10707","2903","WESTCHESTER" 
"All Fresh Grocery & Deli Corp",-73.941086,40.790024,"334 E 106th street","","new york","NY","10029","4842","NEW YORK" 
"Wing Lee Bakery Inc",-74.005058,40.633453,"5904 Fort Hamilton Pkwy","","Brooklyn","NY","11219","4805","KINGS" 
"DeCicco Of Cornwall Llc",-74.037468,41.434608,"15 Quaker Ave","","Cornwall","NY","12518","2111","ORANGE" 
"Healthy Living Market And Cafe",-73.740822,43.105255,"3065 Route 50","","Saratoga Springs","NY","12866","","SARATOGA" 
"New Joy Grocery, Inc",-73.883591,40.737446,"8006 51st Ave","","Elmhurst","NY","11373","4141","QUEENS" 
"Angie's Natural and Organic Health Food Store",-73.952454,40.650986,"809 Rogers Ave","3R","Brooklyn","NY","11226","","KINGS" 
"The Niagara Sausage Co",-78.998627,43.120174,"5611 Lockport Rd","","Niagara Falls","NY","14305","3529","NIAGARA" 
"Lineage Farm CSA",-73.781784,42.252193,"520 Clinton St","","Hudson","NY","12534","2220","COLUMBIA" 
"21 Supermarket Inc",-76.085922,43.054939,"124 Headson Dr","","Syracuse","NY","13214","1102","ONONDAGA" 
"Deja Vu Deli Corp",-73.762177,40.690346,"11745 Farmers Blvd","","Saint Albans","NY","11412","4053","QUEENS" 
"GRISTEDE'S 512",-73.959015,40.763561,"1208 1st Ave","","New York","NY","10065","6803","NEW YORK" 
"Om Sai Foodmart Inc",-73.327827,40.876511,"246 Pulaski Rd","","East Northport","NY","11731","2441","SUFFOLK" 
"Bimbo Bakeries 8731",-79.297058,42.098263,"390 E Fairmount Ave","","Lakewood","NY","14750","2128","CHAUTAUQUA" 
"La Adelita Grocery",-73.911713,40.744385,"5222 Roosevelt Ave","","Woodside","NY","11377","4232","QUEENS" 
"Walgreens 12827",-74.1026,40.616898,"1161 Victory Blvd","","Staten Island","NY","10301","3621","RICHMOND" 
"Lama Trading IV Inc",-73.919594,40.767677,"31-28 Ditmars Blvd","","Astoria","NY","11105","","QUEENS" 
"Raishani Deli Corp",-73.898483,40.829872,"800 E 169th St","","Bronx","NY","10459","1707","BRONX" 
"Desi Center Inc",-73.261696,40.761868,"1669 5th Ave","","Bay Shore","NY","11706","3411","SUFFOLK" 
"Altanoor",-76.140877,43.072258,"1832 Grant Blvd","","Syracuse","NY","13208","3020","ONONDAGA" 
"Rainforest Group, Llc N/A",-73.999123,40.618927,"7102 New Utrecht Ave","","Brooklyn","NY","11228","2116","KINGS" 
"D Town Deli & Grill Corp",-73.981392,40.688046,"26 Nevins St","","Brooklyn","NY","11217","1010","KINGS" 
"On The Way Convenience Inc",-74.02697,40.616707,"569 92nd St","","Brooklyn","NY","11209","","KINGS" 
"Aziz Variety",-73.915276,40.697075,"551 Knickerbocker Ave","","Brooklyn","NY","11221","4709","KINGS" 
"Apollo Deli & Fruit Corp",-73.950554,40.810951,"2350 Frederick Douglass Blvd","","New York","NY","10027","3635","NEW YORK" 
"Sunshine Pharmacy Of NY, Inc",-73.942596,40.664776,"411 Kingston Ave","","Brooklyn","NY","11225","","KINGS" 
"Food N Grocery Inc.",-74.143753,40.625477,"744 Port Richmond Ave","","Staten Island","NY","10302","1734","RICHMOND" 
"Quail Street Market And Deli",-73.776215,42.662914,"167 Quail St","","Albany","NY","12203","","ALBANY" 
"KDA Food Corp/Compare Food",-73.910393,40.837364,"306 E 170th St","","Bronx","NY","10456","1106","BRONX" 
"Deals 5097",-73.917763,40.668678,"1501 Pitkin Ave","","Brooklyn","NY","11212","4181","KINGS" 
"Deals 5118",-73.792206,40.704636,"16610 Archer Ave","","Jamaica","NY","11433","1146","QUEENS" 
"MPM Enterprises Houston Inc",-73.985886,40.722187,"240 E Houston St","Fl 1","New York","NY","10002","1000","NEW YORK" 
"Valery Grocery Corp",-73.768456,40.712605,"19102 Jamaica Ave","","Hollis","NY","11423","2528","QUEENS" 
"San Pedro Aytec Grocery Inc",-73.92276,40.80933,"237 Willis Ave","","Bronx","NY","10454","","BRONX" 
"F & L Stop Deli & Grocery Corp",-73.883347,40.666153,"759 New Lots Ave","","Brooklyn","NY","11207","7305","KINGS" 
"DAK Supermarket Corp/Fine Fare",-73.908127,40.678436,"33 Truxton St","","Brooklyn","NY","11233","3346","KINGS" 
"DKA Food Corp/Brooklyn Farms",-73.956787,40.681389,"1125 Fulton St","","Brooklyn","NY","11238","","KINGS" 
"Gourmet Deli",-73.824051,40.701408,"12619 Jamaica Ave","","Richmond Hill","NY","11418","2626","QUEENS" 
"Chy Fish Inc",-73.777245,40.679592,"16602B Baisley Blvd","","Jamaica","NY","11434","2519","QUEENS" 
"King Star Discount Tobacco Inc",-73.896904,40.698551,"6694 Forest Ave","","Ridgewood","NY","11385","","QUEENS" 
"Greek Food Emporium",-73.814064,40.789379,"12-52 150th St","","Whitestone","NY","11357","","QUEENS" 
"Xing Heng Grocery Inc",-74.000938,40.643738,"4505 8th Ave","","Brooklyn","NY","11220","1515","KINGS" 
"Park Ok Fish, Inc.",-73.739029,40.66069,"14359 243 Street","","Rosedale","NY","11422","","QUEENS" 
"D Elia Deli Grocery Corp",-73.929169,40.702686,"43 Wilson Ave","1st fl","Brooklyn","NY","11237","1940","KINGS" 
"Bmi Deli & Grocery Corp",-73.90757,40.704227,"665 Onderdonk Ave","","Ridgewood","NY","11385","2221","QUEENS" 
"Grace NY Inc",-73.91082,40.707851,"466 Woodward Ave","","Ridgewood","NY","11385","1545","QUEENS" 
"Noran Deli & Grocery Inc",-73.760956,40.679264,"131-16 Merrick Blvd","","Jamaica","NY","11434","","QUEENS" 
"Front Street Deli Mart N/A",-75.902283,42.146072,"1065 Upper Front St","","Binghamton","NY","13905","1221","BROOME" 
"Star 8 Mini Market Corp",-73.92691,40.621334,"5002 Avenue M","","Brooklyn","NY","11234","3802","KINGS" 
"Furkan Deli & Grocery Inc",-73.987,40.605965,"126 Kings Hwy","","Brooklyn","NY","11223","1024","KINGS" 
"Stephanie's Mexican Bakery",-73.859764,40.752537,"37-56 108th St","","Corona","NY","11368","2023","QUEENS" 
"Cespedes Grocery",-73.964996,41.198845,"64 Broadway","","Haverstraw","NY","10927","","ROCKLAND" 
"West Chazy Mini Mart",-73.521019,44.817089,"Rts 22 & 348","","West Chazy","NY","12992","","CLINTON" 
"Avs Deli & Grocery Inc",-74.087044,40.632275,"400 Victory Blvd","","Staten Island","NY","10301","","RICHMOND" 
"John's Grocery",-76.425484,42.710442,"41 Aurora St","","Moravia","NY","13118","3568","CAYUGA" 
"276 Bedstuy Foods Corp",-73.929237,40.683514,"276 Malcolm X Blvd","","Brooklyn","NY","11233","1116","KINGS" 
"Alkharaf Deli & Grocery Inc",-74.079353,40.62429,"11 Tompkins Ave","","Staten Island","NY","10304","2620","RICHMOND" 
"Rite Aid 2674",-77.937309,43.219471,"73 N Main St","","Brockport","NY","14420","1648","MONROE" 
"La Kermesse De Chietla Deli Grocery Corp",-73.92321,40.699306,"191 Wilson Ave","","Brooklyn","NY","11237","","KINGS" 
"Miracle Deli Corp.",-73.859612,40.712254,"6070 Woodhaven Blvd","","Rego Park","NY","11374","","QUEENS" 
"36 B I P Grocery",-73.92868,40.756035,"3208 36th Avenue","","Astoria","NY","11106","","QUEENS" 
"Dollar Tree 5144",-72.865486,40.779083,"413 William Floyd Pkwy","","Shirley","NY","11967","3434","SUFFOLK" 
"Deals 5172",-73.822968,40.68861,"131-09","101St Ave S","Richmond Hill","NY","11419","2332","QUEENS" 
"Hj Fulton Trading Inc",-73.979485,40.688377,"635 Fulton St","","Brooklyn","NY","11217","1104","KINGS" 
"Victory Meat Center",-73.993393,40.602394,"8506 Bay Pkwy","","Brooklyn","NY","11214","4104","KINGS" 
"180 La Deli Grocery Corp",-73.918251,40.832767,"180 Mcclellan St","","Bronx","NY","10456","4804","BRONX" 
"Good To Go Trumansburg Market Llc",-76.663078,42.542042,"21 W Main St","","Trumansburg","NY","14886","9574","TOMPKINS" 
"MAR Fruit Market & Deli Inc",-73.898819,40.861546,"2445 Creston Ave","","Bronx","NY","10468","6763","BRONX" 
"Vasels Country Store LLC",-74.087761,43.057762,"1196 Route 29","","Galway","NY","12074","2737","SARATOGA" 
"J & D Farm Market Corp",-73.747704,40.727955,"21620 Hillside Ave","","Queens Village","NY","11427","1947","QUEENS" 
"Track Food Mart",-72.854149,40.762974,"310 Neighborhood Rd","","Mastic Beach","NY","11951","3507","SUFFOLK" 
"Grace Lutheran Church",-72.851845,40.772949,"240 Mastic Rd","","Mastic Beach","NY","11951","1600","SUFFOLK" 
"7 Eleven Store 29791C",-73.074142,40.766563,"5640 Sunrise Hwy","Ste 70","Sayville","NY","11782","1016","SUFFOLK" 
"7 Eleven Store 35516A",-73.997749,40.760616,"555 West 42nd St","","New York","NY","10036","","NEW YORK" 
"Fofo Food Corp",-73.928337,40.670479,"1503 Saint Johns Pl","","Brooklyn","NY","11213","3910","KINGS" 
"Sirajco Inc",-73.712234,42.772026,"199 Columbia St","","Cohoes","NY","12047","2715","ALBANY" 
"Akwesasne Mini-mart",-74.708572,44.977898,"155 State Route 37","","Hogansburg","NY","13655","3118","FRANKLIN" 
"Falko Bakery Shop",-73.955986,40.694645,"683a Myrtle Ave","","Brooklyn","NY","11205","3928","KINGS" 
"Freeport Deli & Flowers",-73.592049,40.644783,"363 Atlantic Ave","","Freeport","NY","11520","4242","NASSAU" 
"Post Deli & Grocery",-74.134552,40.633011,"1016 Post Ave","","Staten Island","NY","10302","1838","RICHMOND" 
"Family Dollar 10066",-78.813805,42.962658,"3947 Bailey Ave","","Amherst","NY","14226","3204","ERIE" 
"Rite Aid 3600",-78.974274,43.074215,"7804 Buffalo Ave","","Niagara Falls","NY","14304","4222","NIAGARA" 
"Schrader Farms Meat Market",-76.85038,42.758358,"1937 Summerville Rd","","Romulus","NY","14541","9800","SENECA" 
"Sorrentinos Market",-73.837616,40.649532,"16444 Crossbay Blvd","","Howard Beach","NY","11414","3742","QUEENS" 
"Araf Deli",-78.891624,42.940826,"1059 Grant St","","Buffalo","NY","14207","2854","ERIE" 
"Dossett's On Broadway",-78.643639,42.894932,"5813 Broadway St","","Lancaster","NY","14086","2366","ERIE" 
"M-Mercedes Corp",-74.027985,40.623455,"8511 4th Ave","","Brooklyn","NY","11209","4607","KINGS" 
"P & C Store Corp/Quick Shoppe 105",-77.223831,42.408199,"46 Main St","","Hammondsport","NY","14840","9386","STEUBEN" 
"H & L 168 Grocery",-74.003197,40.634624,"5623 Fort Hamilton Pkwy","","Brooklyn","NY","11219","","KINGS" 
"Stewart's Shop 359",-73.99855,44.295433,"2090 Saranac Ave","","Lake Placid","NY","12946","","ESSEX" 
"Stewart's Shop 370",-74.990379,44.667229,"26 Maple St","","Potsdam","NY","13676","1124","ST LAWRENCE" 
"Stewart's Shop 371",-75.406998,44.617809,"88 State St","","Heuvelton","NY","13654","","ST LAWRENCE" 
"Stewart's Shop 375",-73.480057,44.508202,"9 Pleasant St","","Keeseville","NY","12944","1012","CLINTON" 
"Stewart's Shop 436",-75.906448,43.979641,"508 Mill St","","Watertown","NY","13601","1970","JEFFERSON" 
"Lazy Boy Deli Corp",-73.817055,40.688931,"12822 Liberty Ave","","South Richmond Hill","NY","11419","2218","QUEENS" 
"Carrizal Grocery Inc.",-73.94516,40.708485,"161 Manhattan Ave","","Brooklyn","NY","11206","2002","KINGS" 
"Smiley's Plus Or Less 99 Cent Store",-77.584114,43.184467,"1029 Portland Ave","","Rochester","NY","14621","4116","MONROE" 
"DTY Deli Grocery Corp",-73.802521,40.69083,"14532 Lakewood Ave","","Jamaica","NY","11435","5426","QUEENS" 
"Migliorelli Farm 3",-74.275223,42.032764,"5150 Rt 28","","Mt. Tremper","NY","12457","","ULSTER" 
"4 Star Deli",-73.690857,42.723026,"273 4th St","","Troy","NY","12180","4504","RENSSELAER" 
"Bravo Mini Market",-73.89521,40.742657,"6909 Woodside Ave","","Woodside","NY","11377","3935","QUEENS" 
"24 Seven A.k Store Corp",-74.007263,40.648071,"4418 5th Ave","","Brooklyn","NY","11220","1204","KINGS" 
"Silver Dollar",-73.876862,40.826321,"1557 Watson Ave","","Bronx","NY","10472","5325","BRONX" 
"Tompkins Deli Grocery Inc",-73.946869,40.698032,"52 Tompkins Ave","","Brooklyn","NY","11206","5201","KINGS" 
"Little Papa & Son Food Corp",-73.929878,40.656738,"853 Clarkson Ave","","Brooklyn","NY","11203","2308","KINGS" 
"Global Fuel Inc.",-73.806488,42.354733,"115 Mansion St","","Coxsackie","NY","12051","1007","GREENE" 
"MNY Circleville, LLC",-74.404716,41.492809,"2580 Route 302","","Middletown","NY","10941","3210","ORANGE" 
"Ameer Food Grocery Corp",-73.904579,40.85091,"1964 Grand Concourse","","Bronx","NY","10457","","BRONX" 
"Joe's Minimarket Corp.",-74.188271,42.942204,"127 Market St","","Amsterdam","NY","12010","","MONTGOMERY" 
"Royal Palace Corp",-77.56633,43.165855,"452 Parsells Ave","","Rochester","NY","14609","5413","MONROE" 
"Mighty Moe's Grocery And Deli",-77.590706,43.17614,"562 Portland Ave","","Rochester","NY","14621","5134","MONROE" 
"Friends of Van Cortlandt Park Youth Operated Stand",-73.892166,40.884533,"ORLOFF AVE & GALE PLACE","THE TRAIN PARK","Bronx","NY","10463","","BRONX" 
"USA Lanka Inc",-73.779549,40.713261,"8801 182nd Pl","","Hollis","NY","11423","1739","QUEENS" 
"Super K Meats Corp",-73.794563,40.697498,"10657 160th St","","Jamaica","NY","11433","2037","QUEENS" 
"Best Quality Discount Inc",-73.784485,40.71254,"17903 Hillside Ave","","Jamaica","NY","11432","4631","QUEENS" 
"Super Quality Meat Market Inc",-73.911018,40.694584,"692 Knickerbocker Ave","","Brooklyn","NY","11221","5355","KINGS" 
"Family Dollar 10241",-73.358391,42.88179,"21299 SR 22","","Hoosick Falls","NY","12090","","RENSSELAER" 
"Aldi 15",-73.352737,40.686142,"481 Park Ave","","Lindenhurst","NY","11757","5250","SUFFOLK" 
"ALL NATURAL CO INC",-73.984375,40.728931,"165 1st Ave","","New York","NY","10003","2945","NEW YORK" 
"Musheer Deli & Grocery Corp",-73.928314,40.856831,"1653 Saint Nicholas Ave","","New York","NY","10040","","NEW YORK" 
"Quik Shoppe 1",-76.724724,42.617161,"8403 Main St","","Interlaken","NY","14847","9536","SENECA" 
"Broadway Xtra Mart 1459",-73.705078,42.712681,"616 Broadway","","Watervliet","NY","12189","3743","ALBANY" 
"Jamestown Renaissance Corp Farmers Market",-79.243248,42.095963,"119 W 3rd St","","Jamestown","NY","14701","5110","CHAUTAUQUA" 
"Colonial Deli Inc N/A",-74.030983,40.637287,"125 Bay Ridge Ave","","Brooklyn","NY","11220","5108","KINGS" 
"Danny R's Corp",-73.895607,40.667747,"627 Blake Ave","","Brooklyn","NY","11207","","KINGS" 
"WAGNER FARM & MARKET",-78.902061,43.121292,"2672 Lockport Rd","","Sanborn","NY","14132","9350","NIAGARA" 
"South Park Pizza & Grocery",-78.825272,42.851662,"1727 S Park Ave.","","Buffalo","NY","14220","","ERIE" 
"Jcruz Enterprises Corp /dba 50 Broadway Grocery St",-73.964745,41.198227,"50 Broadway","","Haverstraw","NY","10927","1140","ROCKLAND" 
"Mill Basin Shuk Inc.",-73.916893,40.619518,"6324 Avenue N","","Brooklyn","NY","11234","5500","KINGS" 
"Dandy Mini Mart 75",-76.958061,42.237915,"179 State Route 414","","Beaver Dams","NY","14812","9117","SCHUYLER" 
"Happy Landing 003",-77.101791,42.169502,"81 Victory Hwy","","Painted Post","NY","14870","1006","STEUBEN" 
"Ellicott Square Trading Company",-78.875458,42.882172,"295 Main St","Rm 114","Buffalo","NY","14203","2401","ERIE" 
"DOLLAR TREE 5112",-73.384094,40.700928,"630 WELLWOOD AVE","SUITE B","Lindenhurst","NY","11757","1634","SUFFOLK" 
"Rite Aid 758",-78.972153,43.089191,"8015 Niagara Falls Blvd","","Niagara Falls","NY","14304","1709","NIAGARA" 
"Lake George Xtra Mart 1462",-73.714111,43.401714,"2398 State Route 9n","","Lake George","NY","12845","6006","WARREN" 
"NY Grambangla Grocery",-73.962914,40.634186,"1501 Foster Ave","","Brooklyn","NY","11230","1727","KINGS" 
"Moreau Xtra Mart 1478",-73.668495,43.251595,"1401 Route 9","","Fort Edward","NY","12828","2460","WASHINGTON" 
"Martindale Xtra Mart 1479",-73.614807,42.186962,"1371 State Route 23","","Craryville","NY","12521","5156","COLUMBIA" 
"Quick Chek  Corporation 67",-74.337364,41.397892,"79 Matthews St","","Goshen","NY","10924","1962","ORANGE" 
"Dan's Supreme Supermarkets Inc/Key Food 1527",-74.191307,40.552589,"244 Arden Ave","","Staten Island","NY","10312","1229","RICHMOND" 
"TOPS 115",-79.031303,43.172726,"906 Center St","","Lewiston","NY","14092","1737","NIAGARA" 
"G & A Produce Corp",-73.994728,40.636326,"4901 New Utrecht Ave","","Brooklyn","NY","11219","3419","KINGS" 
"Elnile Meat Market Inc",-73.911804,40.767872,"2502 Steinway Street","","Astoria","NY","11103","","QUEENS" 
"Jin Wei Grocery Inc.",-74.000488,40.644157,"4413 8th Ave","","Brooklyn","NY","11220","1513","KINGS" 
"Walton Deli And Grocery",-73.922722,40.829605,"975 Walton Avenue","","Bronx","NY","10452","","BRONX" 
"T&s Deli And Grocery",-76.143356,43.06757,"1223 Butternut St","","Syracuse","NY","13208","2942","ONONDAGA" 
"Dandy Mini Mart 77",-76.631531,42.450977,"2102 Mecklenburg Rd","","Ithaca","NY","14850","9322","TOMPKINS" 
"Rks Enterprise Inc",-73.897041,40.861122,"210 E 188TH St","","Bronx","NY","10458","","BRONX" 
"Alsamet Food Corp",-73.790649,40.673382,"14702 Rockaway Blvd","","Jamaica","NY","11436","1634","QUEENS" 
"Monroe Health Food Center",-74.127708,41.307022,"6 Lemberg Ct","Unit 007","Monroe","NY","10950","","ORANGE" 
"TOPS  9",-79.050964,43.099037,"1000 Portage Rd","","Niagara Falls","NY","14301","1120","NIAGARA" 
"Melo Mania Deli Grocery",-73.856163,40.895786,"4301 White Plains Rd","","Bronx","NY","10466","1495","BRONX" 
"Romero Deli & Grocery 2 Corp",-73.880867,40.828476,"1481 Westchester Ave","","Bronx","NY","10472","2904","BRONX" 
"Ebb Convenience Corp",-73.860405,40.887623,"3968 White Plains Rd","","Bronx","NY","10466","3026","BRONX" 
